date,discharge(cumecs),area(sq km),latitude,longitude
2018-01-05,4.457,2966.0,7:45:0N,37:11:0E
2018-01-06,4.226,2966.0,7:45:0N,37:11:0E
2018-01-07,4.226,2966.0,7:45:0N,37:11:0E
2018-01-08,4.001,2966.0,7:45:0N,37:11:0E
2018-01-09,3.782,2966.0,7:45:0N,37:11:0E
2018-01-10,3.571,2966.0,7:45:0N,37:11:0E
2018-01-11,3.167,2966.0,7:45:0N,37:11:0E
2018-01-12,3.167,2966.0,7:45:0N,37:11:0E
2018-01-13,3.167,2966.0,7:45:0N,37:11:0E
2018-01-14,3.571,2966.0,7:45:0N,37:11:0E
2018-01-15,3.571,2966.0,7:45:0N,37:11:0E
2018-01-16,3.571,2966.0,7:45:0N,37:11:0E
2018-01-17,3.365,2966.0,7:45:0N,37:11:0E
2018-01-18,3.167,2966.0,7:45:0N,37:11:0E
2018-01-19,3.167,2966.0,7:45:0N,37:11:0E
2018-01-20,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-01-21,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2018-01-22,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-01-23,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-01-24,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-01-25,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2018-01-26,2.609,2966.0,7:45:0N,37:11:0E
2018-01-27,2.609,2966.0,7:45:0N,37:11:0E
2018-01-28,2.609,2966.0,7:45:0N,37:11:0E
2018-01-29,2.609,2966.0,7:45:0N,37:11:0E
2018-01-30,2.609,2966.0,7:45:0N,37:11:0E
2018-01-31,2.609,2966.0,7:45:0N,37:11:0E
2015-02-01,3.167,2966.0,7:45:0N,37:11:0E
2015-02-02,3.167,2966.0,7:45:0N,37:11:0E
2015-02-03,3.167,2966.0,7:45:0N,37:11:0E
2015-02-04,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2015-02-05,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2015-02-06,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-07,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-08,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-09,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-10,2.609,2966.0,7:45:0N,37:11:0E
2015-02-11,2.609,2966.0,7:45:0N,37:11:0E
2015-02-12,2.609,2966.0,7:45:0N,37:11:0E
2015-02-13,2.609,2966.0,7:45:0N,37:11:0E
2015-02-14,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-15,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-16,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-17,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-18,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2015-02-19,3.167,2966.0,7:45:0N,37:11:0E
2015-02-20,3.365,2966.0,7:45:0N,37:11:0E
2015-02-21,3.365,2966.0,7:45:0N,37:11:0E
2015-02-22,3.167,2966.0,7:45:0N,37:11:0E
2015-02-23,3.167,2966.0,7:45:0N,37:11:0E
2015-02-24,2.9739999999999998,2966.0,7:45:0N,37:11:0E
2015-02-25,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-26,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-27,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2015-02-28,2.7889999999999997,2966.0,7:45:0N,37:11:0E
2016-02-01,6.266,2966.0,7:45:0N,37:11:0E
2016-02-02,6.266,2966.0,7:45:0N,37:11:0E
2016-02-03,6.266,2966.0,7:45:0N,37:11:0E
2016-02-04,6.266,2966.0,7:45:0N,37:11:0E
2016-02-05,6.266,2966.0,7:45:0N,37:11:0E
2016-02-06,6.266,2966.0,7:45:0N,37:11:0E
