date,discharge(cumecs),area(sq km),latitude,longitude
2015-04-22,1.1740000000000002,526.0,7:34:0N,37:5:0E
2015-04-23,1.089,526.0,7:34:0N,37:5:0E
2015-04-24,1.008,526.0,7:34:0N,37:5:0E
2015-04-25,1.008,526.0,7:34:0N,37:5:0E
2015-04-26,0.9279999999999999,526.0,7:34:0N,37:5:0E
2015-04-27,0.8140000000000001,526.0,7:34:0N,37:5:0E
2015-04-28,0.777,526.0,7:34:0N,37:5:0E
2015-04-29,0.705,526.0,7:34:0N,37:5:0E
2015-04-30,0.705,526.0,7:34:0N,37:5:0E
2015-05-01,0.777,526.0,7:34:0N,37:5:0E
2015-05-02,0.705,526.0,7:34:0N,37:5:0E
2015-05-03,0.777,526.0,7:34:0N,37:5:0E
2015-05-04,0.705,526.0,7:34:0N,37:5:0E
2015-05-05,0.851,526.0,7:34:0N,37:5:0E
2015-05-06,0.9279999999999999,526.0,7:34:0N,37:5:0E
2015-05-07,0.851,526.0,7:34:0N,37:5:0E
2015-05-08,0.777,526.0,7:34:0N,37:5:0E
2015-05-09,0.777,526.0,7:34:0N,37:5:0E
2015-05-10,0.705,526.0,7:34:0N,37:5:0E
2015-05-11,0.74,526.0,7:34:0N,37:5:0E
2015-05-12,0.851,526.0,7:34:0N,37:5:0E
2015-05-13,0.9279999999999999,526.0,7:34:0N,37:5:0E
2015-05-14,1.008,526.0,7:34:0N,37:5:0E
2015-05-15,0.851,526.0,7:34:0N,37:5:0E
2015-05-16,0.851,526.0,7:34:0N,37:5:0E
2015-05-17,0.777,526.0,7:34:0N,37:5:0E
2015-05-18,0.705,526.0,7:34:0N,37:5:0E
2015-05-19,0.635,526.0,7:34:0N,37:5:0E
2015-05-20,0.569,526.0,7:34:0N,37:5:0E
2015-05-21,0.505,526.0,7:34:0N,37:5:0E
2015-05-22,0.889,526.0,7:34:0N,37:5:0E
2015-05-23,1.089,526.0,7:34:0N,37:5:0E
2015-05-24,1.44,526.0,7:34:0N,37:5:0E
2015-05-25,2.03,526.0,7:34:0N,37:5:0E
2015-05-26,5.662000000000001,526.0,7:34:0N,37:5:0E
2015-05-27,12.493,526.0,7:34:0N,37:5:0E
2015-05-28,15.37,526.0,7:34:0N,37:5:0E
2015-05-29,14.494000000000002,526.0,7:34:0N,37:5:0E
2015-05-30,15.481,526.0,7:34:0N,37:5:0E
2015-05-31,15.039000000000001,526.0,7:34:0N,37:5:0E
2015-06-01,14.821,526.0,7:34:0N,37:5:0E
2015-06-02,14.171,526.0,7:34:0N,37:5:0E
2015-06-03,15.039000000000001,526.0,7:34:0N,37:5:0E
2015-06-04,21.886,526.0,7:34:0N,37:5:0E
2015-06-05,20.025,526.0,7:34:0N,37:5:0E
2015-06-06,16.833,526.0,7:34:0N,37:5:0E
2015-06-07,14.386,526.0,7:34:0N,37:5:0E
2015-06-08,13.322000000000001,526.0,7:34:0N,37:5:0E
2015-06-09,12.698,526.0,7:34:0N,37:5:0E
2015-06-10,11.884,526.0,7:34:0N,37:5:0E
2015-06-11,10.894,526.0,7:34:0N,37:5:0E
2015-06-12,9.562000000000001,526.0,7:34:0N,37:5:0E
2015-06-13,9.562000000000001,526.0,7:34:0N,37:5:0E
2015-06-14,15.481,526.0,7:34:0N,37:5:0E
2015-06-15,17.293,526.0,7:34:0N,37:5:0E
2015-06-16,21.01,526.0,7:34:0N,37:5:0E
2015-06-17,25.386999999999997,526.0,7:34:0N,37:5:0E
2015-06-18,28.519000000000002,526.0,7:34:0N,37:5:0E
2015-06-19,29.64,526.0,7:34:0N,37:5:0E
2015-06-20,35.63,526.0,7:34:0N,37:5:0E
2015-06-21,37.923,526.0,7:34:0N,37:5:0E
2015-06-22,39.167,526.0,7:34:0N,37:5:0E
2015-06-23,38.854,526.0,7:34:0N,37:5:0E
2015-06-24,38.077,526.0,7:34:0N,37:5:0E
2015-06-25,36.389,526.0,7:34:0N,37:5:0E
2015-06-26,40.266999999999996,526.0,7:34:0N,37:5:0E
2015-06-27,38.854,526.0,7:34:0N,37:5:0E
2015-06-28,41.06,526.0,7:34:0N,37:5:0E
2015-06-29,43.148999999999994,526.0,7:34:0N,37:5:0E
2015-06-30,39.952,526.0,7:34:0N,37:5:0E
2015-07-01,38.077,526.0,7:34:0N,37:5:0E
2015-07-02,36.846,526.0,7:34:0N,37:5:0E
2015-07-03,35.782,526.0,7:34:0N,37:5:0E
2015-07-04,34.728,526.0,7:34:0N,37:5:0E
2015-07-05,33.983000000000004,526.0,7:34:0N,37:5:0E
2015-07-06,33.391999999999996,526.0,7:34:0N,37:5:0E
2015-07-07,32.510999999999996,526.0,7:34:0N,37:5:0E
2015-07-08,32.074,526.0,7:34:0N,37:5:0E
2015-07-09,31.063000000000002,526.0,7:34:0N,37:5:0E
2015-07-10,29.64,526.0,7:34:0N,37:5:0E
2015-07-11,27.141,526.0,7:34:0N,37:5:0E
2015-07-12,27.689,526.0,7:34:0N,37:5:0E
2015-07-13,28.519000000000002,526.0,7:34:0N,37:5:0E
2015-07-14,26.869,526.0,7:34:0N,37:5:0E
2015-07-15,24.725,526.0,7:34:0N,37:5:0E
2015-07-16,22.648000000000003,526.0,7:34:0N,37:5:0E
2015-07-17,21.384,526.0,7:34:0N,37:5:0E
2015-07-18,18.7,526.0,7:34:0N,37:5:0E
2015-07-19,17.641,526.0,7:34:0N,37:5:0E
2015-07-20,19.178,526.0,7:34:0N,37:5:0E
2015-07-21,21.384,526.0,7:34:0N,37:5:0E
2015-07-22,23.419,526.0,7:34:0N,37:5:0E
2015-07-23,24.461,526.0,7:34:0N,37:5:0E
2015-07-24,26.869,526.0,7:34:0N,37:5:0E
2015-07-25,34.43,526.0,7:34:0N,37:5:0E
2015-07-26,40.109,526.0,7:34:0N,37:5:0E
2015-07-27,38.232,526.0,7:34:0N,37:5:0E
2015-07-28,36.389,526.0,7:34:0N,37:5:0E
2015-07-29,32.657,526.0,7:34:0N,37:5:0E
2015-07-30,29.499000000000002,526.0,7:34:0N,37:5:0E
2015-07-31,26.733,526.0,7:34:0N,37:5:0E
2015-08-01,25.521,526.0,7:34:0N,37:5:0E
2015-08-02,25.122,526.0,7:34:0N,37:5:0E
2015-08-03,25.521,526.0,7:34:0N,37:5:0E
2015-08-04,26.869,526.0,7:34:0N,37:5:0E
2015-08-05,27.689,526.0,7:34:0N,37:5:0E
2015-08-06,29.078000000000003,526.0,7:34:0N,37:5:0E
2015-08-07,29.64,526.0,7:34:0N,37:5:0E
2015-08-08,29.499000000000002,526.0,7:34:0N,37:5:0E
2015-08-09,28.241999999999997,526.0,7:34:0N,37:5:0E
2015-08-10,28.241999999999997,526.0,7:34:0N,37:5:0E
2015-08-11,29.358,526.0,7:34:0N,37:5:0E
2015-08-12,30.206,526.0,7:34:0N,37:5:0E
2015-08-13,31.351,526.0,7:34:0N,37:5:0E
2015-08-14,32.22,526.0,7:34:0N,37:5:0E
2015-08-15,30.491,526.0,7:34:0N,37:5:0E
2015-08-16,28.241999999999997,526.0,7:34:0N,37:5:0E
2015-08-17,28.241999999999997,526.0,7:34:0N,37:5:0E
2015-08-18,31.784000000000002,526.0,7:34:0N,37:5:0E
2015-08-19,37.614000000000004,526.0,7:34:0N,37:5:0E
2015-08-20,40.109,526.0,7:34:0N,37:5:0E
2015-08-21,37.923,526.0,7:34:0N,37:5:0E
2015-08-22,36.085,526.0,7:34:0N,37:5:0E
2015-08-23,37.768,526.0,7:34:0N,37:5:0E
2015-08-24,39.48,526.0,7:34:0N,37:5:0E
2015-08-25,38.232,526.0,7:34:0N,37:5:0E
2015-08-26,36.999,526.0,7:34:0N,37:5:0E
2015-08-27,35.479,526.0,7:34:0N,37:5:0E
2015-08-28,33.687,526.0,7:34:0N,37:5:0E
2015-08-29,32.22,526.0,7:34:0N,37:5:0E
2015-08-30,30.92,526.0,7:34:0N,37:5:0E
2015-08-31,29.358,526.0,7:34:0N,37:5:0E
2015-09-01,28.798000000000002,526.0,7:34:0N,37:5:0E
2015-09-02,28.798000000000002,526.0,7:34:0N,37:5:0E
2015-09-03,31.351,526.0,7:34:0N,37:5:0E
2015-09-04,33.391999999999996,526.0,7:34:0N,37:5:0E
2015-09-05,34.579,526.0,7:34:0N,37:5:0E
2015-09-06,36.999,526.0,7:34:0N,37:5:0E
2015-09-07,39.167,526.0,7:34:0N,37:5:0E
2015-09-08,38.854,526.0,7:34:0N,37:5:0E
2015-09-09,37.306,526.0,7:34:0N,37:5:0E
2015-09-10,35.479,526.0,7:34:0N,37:5:0E
2015-09-11,36.999,526.0,7:34:0N,37:5:0E
2015-09-12,35.782,526.0,7:34:0N,37:5:0E
2015-09-13,34.579,526.0,7:34:0N,37:5:0E
2015-09-14,33.391999999999996,526.0,7:34:0N,37:5:0E
2015-09-15,32.510999999999996,526.0,7:34:0N,37:5:0E
2015-09-16,31.351,526.0,7:34:0N,37:5:0E
2015-09-17,30.206,526.0,7:34:0N,37:5:0E
2015-09-18,29.078000000000003,526.0,7:34:0N,37:5:0E
2015-09-19,27.689,526.0,7:34:0N,37:5:0E
2015-09-20,26.596999999999998,526.0,7:34:0N,37:5:0E
2015-09-21,23.678,526.0,7:34:0N,37:5:0E
2015-09-22,21.134,526.0,7:34:0N,37:5:0E
2015-09-23,19.419,526.0,7:34:0N,37:5:0E
2015-09-24,18.226,526.0,7:34:0N,37:5:0E
2015-09-25,16.605,526.0,7:34:0N,37:5:0E
2015-09-26,13.957,526.0,7:34:0N,37:5:0E
2015-09-27,12.493,526.0,7:34:0N,37:5:0E
2015-09-28,11.286,526.0,7:34:0N,37:5:0E
2015-09-29,9.936,526.0,7:34:0N,37:5:0E
2015-09-30,8.831,526.0,7:34:0N,37:5:0E
2015-10-01,8.297,526.0,7:34:0N,37:5:0E
2015-10-02,7.434,526.0,7:34:0N,37:5:0E
2015-10-03,6.769,526.0,7:34:0N,37:5:0E
2015-10-04,6.445,526.0,7:34:0N,37:5:0E
2015-10-05,6.0489999999999995,526.0,7:34:0N,37:5:0E
2015-10-06,5.739,526.0,7:34:0N,37:5:0E
2015-10-07,5.36,526.0,7:34:0N,37:5:0E
2015-10-08,6.933,526.0,7:34:0N,37:5:0E
2015-10-09,8.121,526.0,7:34:0N,37:5:0E
2015-10-10,10.125,526.0,7:34:0N,37:5:0E
2015-10-11,11.583,526.0,7:34:0N,37:5:0E
2015-10-12,10.603,526.0,7:34:0N,37:5:0E
2015-10-13,9.378,526.0,7:34:0N,37:5:0E
2015-10-14,8.297,526.0,7:34:0N,37:5:0E
2015-10-15,7.689,526.0,7:34:0N,37:5:0E
2015-10-16,7.098,526.0,7:34:0N,37:5:0E
2015-10-17,6.769,526.0,7:34:0N,37:5:0E
2015-10-18,6.365,526.0,7:34:0N,37:5:0E
2015-10-19,5.51,526.0,7:34:0N,37:5:0E
2015-10-20,4.845,526.0,7:34:0N,37:5:0E
2015-10-21,4.35,526.0,7:34:0N,37:5:0E
2015-10-22,3.9419999999999997,526.0,7:34:0N,37:5:0E
2015-10-23,3.548,526.0,7:34:0N,37:5:0E
2015-10-24,3.1710000000000003,526.0,7:34:0N,37:5:0E
2015-10-25,2.634,526.0,7:34:0N,37:5:0E
2015-10-26,2.2430000000000003,526.0,7:34:0N,37:5:0E
2015-10-27,1.9780000000000002,526.0,7:34:0N,37:5:0E
2015-10-28,1.725,526.0,7:34:0N,37:5:0E
2015-10-29,1.44,526.0,7:34:0N,37:5:0E
2015-10-30,1.349,526.0,7:34:0N,37:5:0E
2015-10-31,1.26,526.0,7:34:0N,37:5:0E
2015-11-01,1.349,526.0,7:34:0N,37:5:0E
2015-11-02,1.44,526.0,7:34:0N,37:5:0E
2015-11-03,1.349,526.0,7:34:0N,37:5:0E
2015-11-04,1.26,526.0,7:34:0N,37:5:0E
2015-11-05,1.217,526.0,7:34:0N,37:5:0E
2015-11-06,1.1740000000000002,526.0,7:34:0N,37:5:0E
2015-11-07,1.131,526.0,7:34:0N,37:5:0E
2015-11-08,1.26,526.0,7:34:0N,37:5:0E
2015-11-09,1.349,526.0,7:34:0N,37:5:0E
2015-11-10,1.304,526.0,7:34:0N,37:5:0E
2015-11-11,1.26,526.0,7:34:0N,37:5:0E
2015-11-12,1.217,526.0,7:34:0N,37:5:0E
2015-11-13,1.3940000000000001,526.0,7:34:0N,37:5:0E
2015-11-14,1.5330000000000001,526.0,7:34:0N,37:5:0E
2015-11-15,1.5330000000000001,526.0,7:34:0N,37:5:0E
2015-11-16,1.44,526.0,7:34:0N,37:5:0E
2015-11-17,1.6280000000000001,526.0,7:34:0N,37:5:0E
2015-11-18,1.926,526.0,7:34:0N,37:5:0E
2015-11-19,2.634,526.0,7:34:0N,37:5:0E
2015-11-20,3.048,526.0,7:34:0N,37:5:0E
2015-11-21,2.52,526.0,7:34:0N,37:5:0E
2015-11-22,2.2430000000000003,526.0,7:34:0N,37:5:0E
2015-11-23,2.082,526.0,7:34:0N,37:5:0E
2015-11-24,2.03,526.0,7:34:0N,37:5:0E
2015-11-25,1.9780000000000002,526.0,7:34:0N,37:5:0E
2015-11-26,1.926,526.0,7:34:0N,37:5:0E
2015-11-27,1.926,526.0,7:34:0N,37:5:0E
2015-11-28,1.825,526.0,7:34:0N,37:5:0E
2015-11-29,1.825,526.0,7:34:0N,37:5:0E
2015-11-30,1.825,526.0,7:34:0N,37:5:0E
2015-12-01,1.825,526.0,7:34:0N,37:5:0E
2015-12-02,1.725,526.0,7:34:0N,37:5:0E
2015-12-03,1.676,526.0,7:34:0N,37:5:0E
2015-12-04,1.825,526.0,7:34:0N,37:5:0E
2015-12-05,1.926,526.0,7:34:0N,37:5:0E
2015-12-06,1.926,526.0,7:34:0N,37:5:0E
2015-12-07,1.825,526.0,7:34:0N,37:5:0E
2015-12-08,1.825,526.0,7:34:0N,37:5:0E
2015-12-09,1.725,526.0,7:34:0N,37:5:0E
2015-12-10,1.725,526.0,7:34:0N,37:5:0E
2015-12-11,1.676,526.0,7:34:0N,37:5:0E
2015-12-12,1.6280000000000001,526.0,7:34:0N,37:5:0E
2015-12-13,1.725,526.0,7:34:0N,37:5:0E
2015-12-14,1.725,526.0,7:34:0N,37:5:0E
2015-12-15,1.6280000000000001,526.0,7:34:0N,37:5:0E
2015-12-16,1.6280000000000001,526.0,7:34:0N,37:5:0E
2015-12-17,1.5330000000000001,526.0,7:34:0N,37:5:0E
2015-12-18,1.5330000000000001,526.0,7:34:0N,37:5:0E
2015-12-19,1.44,526.0,7:34:0N,37:5:0E
2015-12-20,1.349,526.0,7:34:0N,37:5:0E
2015-12-21,1.26,526.0,7:34:0N,37:5:0E
2015-12-22,1.217,526.0,7:34:0N,37:5:0E
2015-12-23,1.1740000000000002,526.0,7:34:0N,37:5:0E
2015-12-24,1.131,526.0,7:34:0N,37:5:0E
2015-12-25,1.089,526.0,7:34:0N,37:5:0E
2015-12-26,1.089,526.0,7:34:0N,37:5:0E
2015-12-27,1.089,526.0,7:34:0N,37:5:0E
2015-12-28,1.089,526.0,7:34:0N,37:5:0E
2015-12-29,1.048,526.0,7:34:0N,37:5:0E
2015-12-30,1.008,526.0,7:34:0N,37:5:0E
2015-12-31,1.008,526.0,7:34:0N,37:5:0E
2016-01-01,0.966,526.0,7:34:0N,37:5:0E
2016-01-02,0.927,526.0,7:34:0N,37:5:0E
2016-01-03,0.888,526.0,7:34:0N,37:5:0E
2016-01-04,0.927,526.0,7:34:0N,37:5:0E
2016-01-05,0.927,526.0,7:34:0N,37:5:0E
2016-01-06,0.927,526.0,7:34:0N,37:5:0E
2016-01-07,0.888,526.0,7:34:0N,37:5:0E
2016-01-08,0.85,526.0,7:34:0N,37:5:0E
2016-01-09,0.85,526.0,7:34:0N,37:5:0E
2016-01-10,0.85,526.0,7:34:0N,37:5:0E
2016-01-11,0.85,526.0,7:34:0N,37:5:0E
2016-01-12,0.85,526.0,7:34:0N,37:5:0E
2016-01-13,0.927,526.0,7:34:0N,37:5:0E
2016-01-14,0.888,526.0,7:34:0N,37:5:0E
2016-01-15,0.85,526.0,7:34:0N,37:5:0E
2016-01-16,0.85,526.0,7:34:0N,37:5:0E
2016-01-17,0.7759999999999999,526.0,7:34:0N,37:5:0E
2016-01-18,0.7759999999999999,526.0,7:34:0N,37:5:0E
2016-01-19,0.7040000000000001,526.0,7:34:0N,37:5:0E
2016-01-20,0.7040000000000001,526.0,7:34:0N,37:5:0E
2016-01-21,0.635,526.0,7:34:0N,37:5:0E
2016-01-22,0.635,526.0,7:34:0N,37:5:0E
2016-01-23,0.568,526.0,7:34:0N,37:5:0E
2016-01-24,0.536,526.0,7:34:0N,37:5:0E
2016-01-25,0.504,526.0,7:34:0N,37:5:0E
2016-01-26,0.474,526.0,7:34:0N,37:5:0E
2016-01-27,0.474,526.0,7:34:0N,37:5:0E
2016-01-28,0.444,526.0,7:34:0N,37:5:0E
2016-01-29,0.414,526.0,7:34:0N,37:5:0E
2016-01-30,0.414,526.0,7:34:0N,37:5:0E
2016-01-31,0.386,526.0,7:34:0N,37:5:0E
2016-02-01,0.386,526.0,7:34:0N,37:5:0E
2016-02-02,0.358,526.0,7:34:0N,37:5:0E
2016-02-03,0.331,526.0,7:34:0N,37:5:0E
2016-02-04,0.331,526.0,7:34:0N,37:5:0E
2016-02-05,0.305,526.0,7:34:0N,37:5:0E
2016-02-06,0.305,526.0,7:34:0N,37:5:0E
2016-02-07,0.28,526.0,7:34:0N,37:5:0E
2016-02-08,0.255,526.0,7:34:0N,37:5:0E
2016-02-09,0.255,526.0,7:34:0N,37:5:0E
2016-02-10,0.23199999999999998,526.0,7:34:0N,37:5:0E
2016-02-11,0.23199999999999998,526.0,7:34:0N,37:5:0E
2016-02-12,0.209,526.0,7:34:0N,37:5:0E
2016-02-13,0.209,526.0,7:34:0N,37:5:0E
2016-02-14,0.187,526.0,7:34:0N,37:5:0E
2016-02-15,0.187,526.0,7:34:0N,37:5:0E
2016-02-16,0.166,526.0,7:34:0N,37:5:0E
2016-02-17,0.166,526.0,7:34:0N,37:5:0E
2016-02-18,0.146,526.0,7:34:0N,37:5:0E
2016-02-19,0.146,526.0,7:34:0N,37:5:0E
2016-02-20,0.127,526.0,7:34:0N,37:5:0E
2016-02-21,0.127,526.0,7:34:0N,37:5:0E
2016-02-22,0.109,526.0,7:34:0N,37:5:0E
2016-02-23,0.092,526.0,7:34:0N,37:5:0E
2016-02-24,0.092,526.0,7:34:0N,37:5:0E
2016-02-25,0.076,526.0,7:34:0N,37:5:0E
2016-02-26,0.092,526.0,7:34:0N,37:5:0E
2016-02-27,0.092,526.0,7:34:0N,37:5:0E
2016-02-28,0.146,526.0,7:34:0N,37:5:0E
2016-03-01,0.146,526.0,7:34:0N,37:5:0E
2016-03-02,0.109,526.0,7:34:0N,37:5:0E
2016-03-03,0.146,526.0,7:34:0N,37:5:0E
2016-03-04,0.187,526.0,7:34:0N,37:5:0E
2016-03-05,0.209,526.0,7:34:0N,37:5:0E
2016-03-06,0.305,526.0,7:34:0N,37:5:0E
2016-03-07,0.23199999999999998,526.0,7:34:0N,37:5:0E
2016-03-08,0.209,526.0,7:34:0N,37:5:0E
2016-03-09,0.187,526.0,7:34:0N,37:5:0E
2016-03-10,0.255,526.0,7:34:0N,37:5:0E
2016-03-11,0.255,526.0,7:34:0N,37:5:0E
2016-03-12,0.23199999999999998,526.0,7:34:0N,37:5:0E
2016-03-13,0.209,526.0,7:34:0N,37:5:0E
2016-03-14,0.187,526.0,7:34:0N,37:5:0E
2016-03-15,0.166,526.0,7:34:0N,37:5:0E
2016-03-16,0.146,526.0,7:34:0N,37:5:0E
2016-03-17,0.209,526.0,7:34:0N,37:5:0E
2016-03-18,0.305,526.0,7:34:0N,37:5:0E
2016-03-19,0.28,526.0,7:34:0N,37:5:0E
2016-03-20,0.255,526.0,7:34:0N,37:5:0E
2016-03-21,0.209,526.0,7:34:0N,37:5:0E
2016-03-22,0.255,526.0,7:34:0N,37:5:0E
2016-03-23,0.305,526.0,7:34:0N,37:5:0E
2016-03-24,0.331,526.0,7:34:0N,37:5:0E
2016-03-25,0.358,526.0,7:34:0N,37:5:0E
2016-03-26,0.331,526.0,7:34:0N,37:5:0E
2016-03-27,0.414,526.0,7:34:0N,37:5:0E
2016-03-28,0.386,526.0,7:34:0N,37:5:0E
2016-03-29,0.331,526.0,7:34:0N,37:5:0E
2016-03-30,0.305,526.0,7:34:0N,37:5:0E
2016-03-31,0.358,526.0,7:34:0N,37:5:0E
2016-04-01,0.414,526.0,7:34:0N,37:5:0E
2016-04-02,0.474,526.0,7:34:0N,37:5:0E
2016-04-03,0.444,526.0,7:34:0N,37:5:0E
2016-04-04,0.414,526.0,7:34:0N,37:5:0E
2016-04-05,0.386,526.0,7:34:0N,37:5:0E
2016-04-06,0.358,526.0,7:34:0N,37:5:0E
2016-04-07,0.358,526.0,7:34:0N,37:5:0E
2016-04-08,0.386,526.0,7:34:0N,37:5:0E
2016-04-09,0.414,526.0,7:34:0N,37:5:0E
2016-04-10,0.474,526.0,7:34:0N,37:5:0E
2016-04-11,0.568,526.0,7:34:0N,37:5:0E
2016-04-12,0.601,526.0,7:34:0N,37:5:0E
2016-04-13,0.504,526.0,7:34:0N,37:5:0E
