date,discharge(cumecs),area(sq km),latitude,longitude
2015-03-09,0.242,190.6,7:17:0N,36:14:0E
2015-03-10,0.19899999999999998,190.6,7:17:0N,36:14:0E
2015-03-11,0.19899999999999998,190.6,7:17:0N,36:14:0E
2015-03-12,0.19899999999999998,190.6,7:17:0N,36:14:0E
2015-03-13,0.242,190.6,7:17:0N,36:14:0E
2015-03-14,0.28800000000000003,190.6,7:17:0N,36:14:0E
2015-03-15,0.19899999999999998,190.6,7:17:0N,36:14:0E
2015-03-16,0.601,190.6,7:17:0N,36:14:0E
2015-03-17,1.0979999999999999,190.6,7:17:0N,36:14:0E
2015-03-18,0.659,190.6,7:17:0N,36:14:0E
2015-03-19,0.336,190.6,7:17:0N,36:14:0E
2015-03-20,0.778,190.6,7:17:0N,36:14:0E
2015-03-21,1.031,190.6,7:17:0N,36:14:0E
2015-03-22,1.3730000000000002,190.6,7:17:0N,36:14:0E
2015-03-23,1.3030000000000002,190.6,7:17:0N,36:14:0E
2015-03-24,1.2329999999999999,190.6,7:17:0N,36:14:0E
2015-03-25,0.902,190.6,7:17:0N,36:14:0E
2015-03-26,0.545,190.6,7:17:0N,36:14:0E
2015-03-27,0.545,190.6,7:17:0N,36:14:0E
2015-03-28,0.545,190.6,7:17:0N,36:14:0E
2015-03-29,0.902,190.6,7:17:0N,36:14:0E
2015-03-30,0.718,190.6,7:17:0N,36:14:0E
2015-03-31,1.3030000000000002,190.6,7:17:0N,36:14:0E
2015-04-01,1.031,190.6,7:17:0N,36:14:0E
2015-04-02,1.444,190.6,7:17:0N,36:14:0E
2015-04-03,1.739,190.6,7:17:0N,36:14:0E
2015-04-04,1.969,190.6,7:17:0N,36:14:0E
2015-04-05,1.969,190.6,7:17:0N,36:14:0E
2015-04-06,2.048,190.6,7:17:0N,36:14:0E
2015-04-07,2.127,190.6,7:17:0N,36:14:0E
2015-04-08,3.048,190.6,7:17:0N,36:14:0E
2015-04-16,1.739,190.6,7:17:0N,36:14:0E
2015-04-17,1.815,190.6,7:17:0N,36:14:0E
2015-04-18,1.739,190.6,7:17:0N,36:14:0E
2015-04-19,1.969,190.6,7:17:0N,36:14:0E
2015-04-20,1.892,190.6,7:17:0N,36:14:0E
2015-04-21,1.739,190.6,7:17:0N,36:14:0E
2015-04-22,1.59,190.6,7:17:0N,36:14:0E
2015-04-23,1.444,190.6,7:17:0N,36:14:0E
2015-04-24,1.444,190.6,7:17:0N,36:14:0E
2015-04-25,1.3730000000000002,190.6,7:17:0N,36:14:0E
2015-04-26,1.031,190.6,7:17:0N,36:14:0E
2015-04-27,1.031,190.6,7:17:0N,36:14:0E
2015-04-28,1.031,190.6,7:17:0N,36:14:0E
2015-04-29,1.3030000000000002,190.6,7:17:0N,36:14:0E
2015-04-30,1.59,190.6,7:17:0N,36:14:0E
2015-05-01,1.3030000000000002,190.6,7:17:0N,36:14:0E
2015-05-02,1.517,190.6,7:17:0N,36:14:0E
2015-05-03,3.404,190.6,7:17:0N,36:14:0E
2015-05-04,5.3260000000000005,190.6,7:17:0N,36:14:0E
2015-05-05,6.906000000000001,190.6,7:17:0N,36:14:0E
2015-05-06,12.865,190.6,7:17:0N,36:14:0E
2015-05-07,12.225999999999999,190.6,7:17:0N,36:14:0E
2015-05-08,14.829,190.6,7:17:0N,36:14:0E
2015-05-09,11.224,190.6,7:17:0N,36:14:0E
2015-05-10,9.054,190.6,7:17:0N,36:14:0E
2015-05-11,7.904,190.6,7:17:0N,36:14:0E
2015-05-12,7.456,190.6,7:17:0N,36:14:0E
2015-05-13,6.906000000000001,190.6,7:17:0N,36:14:0E
2015-05-14,6.474,190.6,7:17:0N,36:14:0E
2015-05-15,7.456,190.6,7:17:0N,36:14:0E
2015-05-16,13.122,190.6,7:17:0N,36:14:0E
2015-05-17,19.83,190.6,7:17:0N,36:14:0E
2015-05-19,17.421,190.6,7:17:0N,36:14:0E
2015-05-20,15.636,190.6,7:17:0N,36:14:0E
2015-05-21,11.597000000000001,190.6,7:17:0N,36:14:0E
2015-05-22,8.705,190.6,7:17:0N,36:14:0E
2015-05-23,7.345,190.6,7:17:0N,36:14:0E
2015-05-24,6.05,190.6,7:17:0N,36:14:0E
2015-05-25,5.737,190.6,7:17:0N,36:14:0E
2015-05-26,5.3260000000000005,190.6,7:17:0N,36:14:0E
2015-05-27,7.235,190.6,7:17:0N,36:14:0E
2015-05-28,10.003,190.6,7:17:0N,36:14:0E
2015-05-29,8.589,190.6,7:17:0N,36:14:0E
2015-05-30,8.359,190.6,7:17:0N,36:14:0E
2015-05-31,7.456,190.6,7:17:0N,36:14:0E
2015-06-01,9.054,190.6,7:17:0N,36:14:0E
2015-06-02,8.474,190.6,7:17:0N,36:14:0E
2015-06-03,7.125,190.6,7:17:0N,36:14:0E
2015-06-04,6.367999999999999,190.6,7:17:0N,36:14:0E
2015-06-05,4.726,190.6,7:17:0N,36:14:0E
2015-06-06,6.797999999999999,190.6,7:17:0N,36:14:0E
2015-06-07,8.359,190.6,7:17:0N,36:14:0E
2015-06-08,7.456,190.6,7:17:0N,36:14:0E
2015-06-09,8.589,190.6,7:17:0N,36:14:0E
2015-06-10,9.763,190.6,7:17:0N,36:14:0E
2015-06-11,7.456,190.6,7:17:0N,36:14:0E
2015-06-12,8.589,190.6,7:17:0N,36:14:0E
2015-06-13,7.456,190.6,7:17:0N,36:14:0E
2015-06-14,7.456,190.6,7:17:0N,36:14:0E
2015-06-15,7.235,190.6,7:17:0N,36:14:0E
2015-06-16,6.367999999999999,190.6,7:17:0N,36:14:0E
2015-06-17,5.3260000000000005,190.6,7:17:0N,36:14:0E
2015-06-18,4.2410000000000005,190.6,7:17:0N,36:14:0E
2015-06-19,4.145,190.6,7:17:0N,36:14:0E
2015-06-20,3.404,190.6,7:17:0N,36:14:0E
2015-06-21,5.53,190.6,7:17:0N,36:14:0E
2015-06-22,10.487,190.6,7:17:0N,36:14:0E
2015-06-23,12.865,190.6,7:17:0N,36:14:0E
2015-06-24,9.054,190.6,7:17:0N,36:14:0E
2015-06-25,7.125,190.6,7:17:0N,36:14:0E
2015-06-26,5.841,190.6,7:17:0N,36:14:0E
2015-06-27,5.3260000000000005,190.6,7:17:0N,36:14:0E
2015-06-28,5.225,190.6,7:17:0N,36:14:0E
2015-06-29,3.863,190.6,7:17:0N,36:14:0E
2015-06-30,7.904,190.6,7:17:0N,36:14:0E
2015-07-01,10.609000000000002,190.6,7:17:0N,36:14:0E
2015-07-02,7.68,190.6,7:17:0N,36:14:0E
2015-07-03,6.261,190.6,7:17:0N,36:14:0E
2015-07-04,5.841,190.6,7:17:0N,36:14:0E
2015-07-05,5.53,190.6,7:17:0N,36:14:0E
2015-07-06,5.3260000000000005,190.6,7:17:0N,36:14:0E
2015-07-07,4.825,190.6,7:17:0N,36:14:0E
2015-07-08,4.825,190.6,7:17:0N,36:14:0E
2015-07-09,4.628,190.6,7:17:0N,36:14:0E
2015-07-10,4.628,190.6,7:17:0N,36:14:0E
2015-07-11,4.336,190.6,7:17:0N,36:14:0E
2015-07-12,4.2410000000000005,190.6,7:17:0N,36:14:0E
2015-07-13,4.05,190.6,7:17:0N,36:14:0E
2015-07-14,3.863,190.6,7:17:0N,36:14:0E
2015-07-15,3.9,190.6,7:17:0N,36:14:0E
2015-07-16,4.145,190.6,7:17:0N,36:14:0E
2015-07-17,3.9560000000000004,190.6,7:17:0N,36:14:0E
2015-07-18,3.863,190.6,7:17:0N,36:14:0E
2015-07-19,4.05,190.6,7:17:0N,36:14:0E
2015-07-20,4.336,190.6,7:17:0N,36:14:0E
2015-07-21,4.336,190.6,7:17:0N,36:14:0E
2015-07-22,4.726,190.6,7:17:0N,36:14:0E
2015-07-23,4.53,190.6,7:17:0N,36:14:0E
2015-07-24,4.825,190.6,7:17:0N,36:14:0E
2015-07-25,5.841,190.6,7:17:0N,36:14:0E
2015-07-26,5.945,190.6,7:17:0N,36:14:0E
2015-07-27,8.017999999999999,190.6,7:17:0N,36:14:0E
2015-07-28,10.365,190.6,7:17:0N,36:14:0E
2015-07-29,11.974,190.6,7:17:0N,36:14:0E
2015-07-30,12.607999999999999,190.6,7:17:0N,36:14:0E
2015-07-31,14.165999999999999,190.6,7:17:0N,36:14:0E
2015-08-01,13.511,190.6,7:17:0N,36:14:0E
2015-08-02,11.472000000000001,190.6,7:17:0N,36:14:0E
2015-08-03,10.977,190.6,7:17:0N,36:14:0E
2015-08-04,10.731,190.6,7:17:0N,36:14:0E
2015-08-05,8.017999999999999,190.6,7:17:0N,36:14:0E
2015-08-06,8.474,190.6,7:17:0N,36:14:0E
2015-08-07,7.456,190.6,7:17:0N,36:14:0E
2015-08-08,7.456,190.6,7:17:0N,36:14:0E
2015-08-09,7.235,190.6,7:17:0N,36:14:0E
2015-08-10,6.367999999999999,190.6,7:17:0N,36:14:0E
2015-08-11,6.797999999999999,190.6,7:17:0N,36:14:0E
2015-08-12,6.05,190.6,7:17:0N,36:14:0E
2015-08-13,5.225,190.6,7:17:0N,36:14:0E
2015-08-14,4.825,190.6,7:17:0N,36:14:0E
2015-08-15,4.433,190.6,7:17:0N,36:14:0E
2015-08-16,4.145,190.6,7:17:0N,36:14:0E
2015-08-17,3.9560000000000004,190.6,7:17:0N,36:14:0E
2015-08-18,3.4939999999999998,190.6,7:17:0N,36:14:0E
2015-08-19,3.77,190.6,7:17:0N,36:14:0E
2015-08-20,4.05,190.6,7:17:0N,36:14:0E
2015-08-21,3.863,190.6,7:17:0N,36:14:0E
2015-08-22,3.863,190.6,7:17:0N,36:14:0E
2015-08-23,3.585,190.6,7:17:0N,36:14:0E
2015-08-24,3.404,190.6,7:17:0N,36:14:0E
2015-08-25,3.404,190.6,7:17:0N,36:14:0E
2015-08-26,3.3139999999999996,190.6,7:17:0N,36:14:0E
2015-08-27,3.136,190.6,7:17:0N,36:14:0E
2015-08-28,2.9610000000000003,190.6,7:17:0N,36:14:0E
2015-08-29,2.8739999999999997,190.6,7:17:0N,36:14:0E
2015-08-30,2.7030000000000003,190.6,7:17:0N,36:14:0E
2015-08-31,2.535,190.6,7:17:0N,36:14:0E
2015-09-01,2.535,190.6,7:17:0N,36:14:0E
2015-09-02,2.127,190.6,7:17:0N,36:14:0E
2015-09-03,2.127,190.6,7:17:0N,36:14:0E
2015-09-04,1.969,190.6,7:17:0N,36:14:0E
2015-09-05,1.739,190.6,7:17:0N,36:14:0E
2015-09-06,4.825,190.6,7:17:0N,36:14:0E
2015-09-07,4.336,190.6,7:17:0N,36:14:0E
2015-09-08,4.726,190.6,7:17:0N,36:14:0E
2015-09-09,7.235,190.6,7:17:0N,36:14:0E
2015-09-10,15.097000000000001,190.6,7:17:0N,36:14:0E
2015-09-11,16.179000000000002,190.6,7:17:0N,36:14:0E
2015-09-12,14.829,190.6,7:17:0N,36:14:0E
2015-09-13,13.640999999999998,190.6,7:17:0N,36:14:0E
2015-09-14,7.456,190.6,7:17:0N,36:14:0E
2015-09-15,6.797999999999999,190.6,7:17:0N,36:14:0E
2015-09-16,6.367999999999999,190.6,7:17:0N,36:14:0E
2015-09-17,4.336,190.6,7:17:0N,36:14:0E
2015-09-18,3.863,190.6,7:17:0N,36:14:0E
2015-09-19,3.863,190.6,7:17:0N,36:14:0E
2015-09-20,4.2410000000000005,190.6,7:17:0N,36:14:0E
2015-09-21,4.726,190.6,7:17:0N,36:14:0E
2015-09-22,4.336,190.6,7:17:0N,36:14:0E
2015-09-23,4.05,190.6,7:17:0N,36:14:0E
2015-09-24,3.863,190.6,7:17:0N,36:14:0E
2015-09-25,3.585,190.6,7:17:0N,36:14:0E
2015-09-26,3.404,190.6,7:17:0N,36:14:0E
2015-09-27,3.863,190.6,7:17:0N,36:14:0E
2015-09-28,3.585,190.6,7:17:0N,36:14:0E
2015-09-29,3.404,190.6,7:17:0N,36:14:0E
2015-09-30,3.585,190.6,7:17:0N,36:14:0E
2015-10-01,3.404,190.6,7:17:0N,36:14:0E
2015-10-02,3.404,190.6,7:17:0N,36:14:0E
2015-10-03,3.225,190.6,7:17:0N,36:14:0E
2015-10-04,3.404,190.6,7:17:0N,36:14:0E
2015-10-05,3.404,190.6,7:17:0N,36:14:0E
2015-10-06,3.136,190.6,7:17:0N,36:14:0E
2015-10-07,3.048,190.6,7:17:0N,36:14:0E
2015-10-08,3.225,190.6,7:17:0N,36:14:0E
2015-10-09,3.048,190.6,7:17:0N,36:14:0E
2015-10-10,2.9610000000000003,190.6,7:17:0N,36:14:0E
2015-10-11,2.9610000000000003,190.6,7:17:0N,36:14:0E
2015-10-12,3.3139999999999996,190.6,7:17:0N,36:14:0E
2015-10-13,2.9610000000000003,190.6,7:17:0N,36:14:0E
2015-10-14,2.7880000000000003,190.6,7:17:0N,36:14:0E
2015-10-15,2.452,190.6,7:17:0N,36:14:0E
2015-10-16,2.2880000000000003,190.6,7:17:0N,36:14:0E
2015-10-17,2.2880000000000003,190.6,7:17:0N,36:14:0E
2015-10-18,2.2880000000000003,190.6,7:17:0N,36:14:0E
2015-10-19,2.452,190.6,7:17:0N,36:14:0E
2015-10-20,2.535,190.6,7:17:0N,36:14:0E
2015-10-21,2.7030000000000003,190.6,7:17:0N,36:14:0E
2015-10-22,3.225,190.6,7:17:0N,36:14:0E
2015-10-23,3.585,190.6,7:17:0N,36:14:0E
2015-10-24,3.225,190.6,7:17:0N,36:14:0E
2015-10-25,2.8739999999999997,190.6,7:17:0N,36:14:0E
2015-10-26,2.2880000000000003,190.6,7:17:0N,36:14:0E
2015-10-27,2.7030000000000003,190.6,7:17:0N,36:14:0E
2015-10-28,3.048,190.6,7:17:0N,36:14:0E
2015-10-29,3.863,190.6,7:17:0N,36:14:0E
2015-10-30,4.2410000000000005,190.6,7:17:0N,36:14:0E
2015-10-31,3.77,190.6,7:17:0N,36:14:0E
2015-11-01,3.9560000000000004,190.6,7:17:0N,36:14:0E
2015-11-02,3.77,190.6,7:17:0N,36:14:0E
2015-11-03,4.53,190.6,7:17:0N,36:14:0E
2015-11-04,6.155,190.6,7:17:0N,36:14:0E
2015-11-05,11.722000000000001,190.6,7:17:0N,36:14:0E
2015-11-06,12.735999999999999,190.6,7:17:0N,36:14:0E
2015-11-07,12.607999999999999,190.6,7:17:0N,36:14:0E
2015-11-08,11.847999999999999,190.6,7:17:0N,36:14:0E
2015-11-09,8.589,190.6,7:17:0N,36:14:0E
2015-11-10,6.261,190.6,7:17:0N,36:14:0E
2015-11-11,5.124,190.6,7:17:0N,36:14:0E
2015-11-12,4.628,190.6,7:17:0N,36:14:0E
2015-11-13,4.145,190.6,7:17:0N,36:14:0E
2015-11-14,3.9560000000000004,190.6,7:17:0N,36:14:0E
2015-11-15,3.77,190.6,7:17:0N,36:14:0E
2015-11-16,3.77,190.6,7:17:0N,36:14:0E
2015-11-17,3.585,190.6,7:17:0N,36:14:0E
2015-11-18,3.225,190.6,7:17:0N,36:14:0E
2015-11-19,3.048,190.6,7:17:0N,36:14:0E
2015-11-20,2.369,190.6,7:17:0N,36:14:0E
2015-11-21,2.7030000000000003,190.6,7:17:0N,36:14:0E
2015-11-22,2.369,190.6,7:17:0N,36:14:0E
2015-11-23,2.535,190.6,7:17:0N,36:14:0E
2015-11-24,2.452,190.6,7:17:0N,36:14:0E
2015-11-25,2.369,190.6,7:17:0N,36:14:0E
2015-11-26,2.369,190.6,7:17:0N,36:14:0E
2015-11-27,2.2880000000000003,190.6,7:17:0N,36:14:0E
2015-11-28,2.207,190.6,7:17:0N,36:14:0E
2015-11-29,2.369,190.6,7:17:0N,36:14:0E
2015-11-30,2.207,190.6,7:17:0N,36:14:0E
2015-12-01,2.127,190.6,7:17:0N,36:14:0E
2015-12-02,2.127,190.6,7:17:0N,36:14:0E
2015-12-03,4.145,190.6,7:17:0N,36:14:0E
2015-12-04,3.863,190.6,7:17:0N,36:14:0E
2015-12-05,3.404,190.6,7:17:0N,36:14:0E
2015-12-06,3.048,190.6,7:17:0N,36:14:0E
2015-12-07,2.7880000000000003,190.6,7:17:0N,36:14:0E
2015-12-08,4.145,190.6,7:17:0N,36:14:0E
2015-12-09,3.9560000000000004,190.6,7:17:0N,36:14:0E
2015-12-10,4.145,190.6,7:17:0N,36:14:0E
2015-12-11,4.145,190.6,7:17:0N,36:14:0E
2015-12-12,3.77,190.6,7:17:0N,36:14:0E
2015-12-13,3.404,190.6,7:17:0N,36:14:0E
2015-12-14,3.225,190.6,7:17:0N,36:14:0E
2015-12-15,2.535,190.6,7:17:0N,36:14:0E
2015-12-16,2.369,190.6,7:17:0N,36:14:0E
2015-12-17,2.127,190.6,7:17:0N,36:14:0E
2015-12-18,2.127,190.6,7:17:0N,36:14:0E
2015-12-19,1.892,190.6,7:17:0N,36:14:0E
2015-12-20,1.892,190.6,7:17:0N,36:14:0E
2015-12-21,1.739,190.6,7:17:0N,36:14:0E
2015-12-22,1.739,190.6,7:17:0N,36:14:0E
2015-12-23,1.739,190.6,7:17:0N,36:14:0E
2015-12-24,1.739,190.6,7:17:0N,36:14:0E
2015-12-25,1.6640000000000001,190.6,7:17:0N,36:14:0E
2015-12-26,1.6640000000000001,190.6,7:17:0N,36:14:0E
2015-12-27,1.6640000000000001,190.6,7:17:0N,36:14:0E
2015-12-28,1.6640000000000001,190.6,7:17:0N,36:14:0E
2015-12-29,1.6640000000000001,190.6,7:17:0N,36:14:0E
2015-12-30,1.59,190.6,7:17:0N,36:14:0E
2015-12-31,1.59,190.6,7:17:0N,36:14:0E
2016-01-01,1.59,190.6,7:17:0N,36:14:0E
2016-01-02,1.6640000000000001,190.6,7:17:0N,36:14:0E
2016-01-03,1.165,190.6,7:17:0N,36:14:0E
2016-01-04,1.165,190.6,7:17:0N,36:14:0E
2016-01-05,1.165,190.6,7:17:0N,36:14:0E
2016-01-06,1.165,190.6,7:17:0N,36:14:0E
2016-01-07,1.3030000000000002,190.6,7:17:0N,36:14:0E
2016-01-08,1.517,190.6,7:17:0N,36:14:0E
2016-01-09,1.3730000000000002,190.6,7:17:0N,36:14:0E
2016-01-10,1.165,190.6,7:17:0N,36:14:0E
2016-01-11,1.165,190.6,7:17:0N,36:14:0E
2016-01-12,1.0979999999999999,190.6,7:17:0N,36:14:0E
2016-01-13,1.0979999999999999,190.6,7:17:0N,36:14:0E
2016-01-14,1.031,190.6,7:17:0N,36:14:0E
2016-01-15,1.031,190.6,7:17:0N,36:14:0E
2016-01-16,1.031,190.6,7:17:0N,36:14:0E
2016-01-17,0.966,190.6,7:17:0N,36:14:0E
2016-01-18,0.966,190.6,7:17:0N,36:14:0E
2016-01-19,0.966,190.6,7:17:0N,36:14:0E
2016-01-20,0.902,190.6,7:17:0N,36:14:0E
2016-01-21,0.902,190.6,7:17:0N,36:14:0E
2016-01-22,0.902,190.6,7:17:0N,36:14:0E
2016-01-23,0.8390000000000001,190.6,7:17:0N,36:14:0E
2016-01-24,0.8390000000000001,190.6,7:17:0N,36:14:0E
2016-01-25,0.8390000000000001,190.6,7:17:0N,36:14:0E
2016-01-26,0.778,190.6,7:17:0N,36:14:0E
2016-01-27,0.778,190.6,7:17:0N,36:14:0E
2016-01-28,0.902,190.6,7:17:0N,36:14:0E
2016-01-29,0.778,190.6,7:17:0N,36:14:0E
2016-01-30,0.778,190.6,7:17:0N,36:14:0E
2016-01-31,0.718,190.6,7:17:0N,36:14:0E
2016-02-01,0.718,190.6,7:17:0N,36:14:0E
2016-02-02,0.718,190.6,7:17:0N,36:14:0E
2016-02-03,0.659,190.6,7:17:0N,36:14:0E
2016-02-04,0.659,190.6,7:17:0N,36:14:0E
2016-02-05,0.601,190.6,7:17:0N,36:14:0E
2016-02-06,0.601,190.6,7:17:0N,36:14:0E
2016-02-07,0.601,190.6,7:17:0N,36:14:0E
2016-02-08,0.601,190.6,7:17:0N,36:14:0E
2016-02-09,0.545,190.6,7:17:0N,36:14:0E
2016-02-10,0.545,190.6,7:17:0N,36:14:0E
2016-02-11,0.545,190.6,7:17:0N,36:14:0E
2016-02-12,0.545,190.6,7:17:0N,36:14:0E
2016-02-13,0.545,190.6,7:17:0N,36:14:0E
2016-02-14,0.545,190.6,7:17:0N,36:14:0E
2016-02-15,0.545,190.6,7:17:0N,36:14:0E
2016-02-16,0.545,190.6,7:17:0N,36:14:0E
2016-02-17,0.545,190.6,7:17:0N,36:14:0E
2016-02-18,0.545,190.6,7:17:0N,36:14:0E
2016-02-19,0.545,190.6,7:17:0N,36:14:0E
2016-02-20,0.545,190.6,7:17:0N,36:14:0E
2016-02-21,0.545,190.6,7:17:0N,36:14:0E
2016-02-22,0.545,190.6,7:17:0N,36:14:0E
2016-02-23,0.718,190.6,7:17:0N,36:14:0E
2016-02-24,1.031,190.6,7:17:0N,36:14:0E
2016-02-25,1.3030000000000002,190.6,7:17:0N,36:14:0E
2016-02-26,2.535,190.6,7:17:0N,36:14:0E
2016-02-27,2.6180000000000003,190.6,7:17:0N,36:14:0E
2016-02-28,2.535,190.6,7:17:0N,36:14:0E
2016-02-29,2.207,190.6,7:17:0N,36:14:0E
2016-03-01,1.892,190.6,7:17:0N,36:14:0E
2016-03-02,1.739,190.6,7:17:0N,36:14:0E
2016-03-03,1.031,190.6,7:17:0N,36:14:0E
2016-03-04,0.778,190.6,7:17:0N,36:14:0E
2016-03-05,0.659,190.6,7:17:0N,36:14:0E
2016-03-06,0.659,190.6,7:17:0N,36:14:0E
2016-03-07,0.659,190.6,7:17:0N,36:14:0E
2016-03-08,0.659,190.6,7:17:0N,36:14:0E
2016-03-09,0.659,190.6,7:17:0N,36:14:0E
2016-03-10,0.659,190.6,7:17:0N,36:14:0E
2016-03-11,0.659,190.6,7:17:0N,36:14:0E
2016-03-12,0.778,190.6,7:17:0N,36:14:0E
2016-03-13,0.718,190.6,7:17:0N,36:14:0E
2016-03-14,0.718,190.6,7:17:0N,36:14:0E
2016-03-15,0.659,190.6,7:17:0N,36:14:0E
2016-03-16,0.659,190.6,7:17:0N,36:14:0E
2016-03-17,1.3030000000000002,190.6,7:17:0N,36:14:0E
2016-03-18,1.031,190.6,7:17:0N,36:14:0E
2016-03-19,0.8390000000000001,190.6,7:17:0N,36:14:0E
2016-03-20,0.659,190.6,7:17:0N,36:14:0E
2016-03-21,0.601,190.6,7:17:0N,36:14:0E
2016-03-22,0.601,190.6,7:17:0N,36:14:0E
2016-03-23,0.601,190.6,7:17:0N,36:14:0E
2016-03-24,0.545,190.6,7:17:0N,36:14:0E
2016-03-25,0.545,190.6,7:17:0N,36:14:0E
2016-03-26,0.545,190.6,7:17:0N,36:14:0E
2016-03-27,0.49,190.6,7:17:0N,36:14:0E
2016-03-28,0.49,190.6,7:17:0N,36:14:0E
2016-03-29,0.49,190.6,7:17:0N,36:14:0E
2016-03-30,0.49,190.6,7:17:0N,36:14:0E
2016-03-31,0.49,190.6,7:17:0N,36:14:0E
2016-04-01,0.49,190.6,7:17:0N,36:14:0E
2016-04-02,0.43700000000000006,190.6,7:17:0N,36:14:0E
2016-04-03,0.966,190.6,7:17:0N,36:14:0E
2016-04-04,0.659,190.6,7:17:0N,36:14:0E
2016-04-05,0.49,190.6,7:17:0N,36:14:0E
2016-04-06,0.778,190.6,7:17:0N,36:14:0E
2016-04-07,1.031,190.6,7:17:0N,36:14:0E
2016-04-08,0.659,190.6,7:17:0N,36:14:0E
2016-04-09,0.545,190.6,7:17:0N,36:14:0E
2016-04-10,0.545,190.6,7:17:0N,36:14:0E
2016-04-11,0.659,190.6,7:17:0N,36:14:0E
2016-04-12,0.659,190.6,7:17:0N,36:14:0E
2016-04-13,1.3030000000000002,190.6,7:17:0N,36:14:0E
2016-04-14,1.517,190.6,7:17:0N,36:14:0E
2016-04-15,1.3030000000000002,190.6,7:17:0N,36:14:0E
