date,discharge(cumecs),area(sq km),latitude,longitude
2015-04-28,24.723000000000003,1622.0,8:19:0N,35:36:0E
2015-04-29,24.723000000000003,1622.0,8:19:0N,35:36:0E
2015-04-30,27.279,1622.0,8:19:0N,35:36:0E
2015-05-01,29.252,1622.0,8:19:0N,35:36:0E
2015-05-02,28.589000000000002,1622.0,8:19:0N,35:36:0E
2015-05-03,29.252,1622.0,8:19:0N,35:36:0E
2015-05-04,30.594,1622.0,8:19:0N,35:36:0E
2015-05-05,36.885999999999996,1622.0,8:19:0N,35:36:0E
2015-05-06,36.167,1622.0,8:19:0N,35:36:0E
2015-05-07,31.273000000000003,1622.0,8:19:0N,35:36:0E
2015-05-08,30.594,1622.0,8:19:0N,35:36:0E
2015-05-09,28.589000000000002,1622.0,8:19:0N,35:36:0E
2015-05-10,27.279,1622.0,8:19:0N,35:36:0E
2015-05-11,25.99,1622.0,8:19:0N,35:36:0E
2015-05-12,24.723000000000003,1622.0,8:19:0N,35:36:0E
2015-05-13,22.864,1622.0,8:19:0N,35:36:0E
2015-05-14,25.354,1622.0,8:19:0N,35:36:0E
2015-05-15,27.279,1622.0,8:19:0N,35:36:0E
2015-05-16,29.921,1622.0,8:19:0N,35:36:0E
2015-05-17,32.646,1622.0,8:19:0N,35:36:0E
2015-05-18,34.04,1622.0,8:19:0N,35:36:0E
2015-05-19,34.04,1622.0,8:19:0N,35:36:0E
2015-05-20,31.956999999999997,1622.0,8:19:0N,35:36:0E
2015-05-21,29.252,1622.0,8:19:0N,35:36:0E
2015-05-22,29.921,1622.0,8:19:0N,35:36:0E
2015-05-23,34.04,1622.0,8:19:0N,35:36:0E
2015-05-24,39.811,1622.0,8:19:0N,35:36:0E
2015-05-25,41.302,1622.0,8:19:0N,35:36:0E
2015-05-26,39.811,1622.0,8:19:0N,35:36:0E
2015-05-27,42.812,1622.0,8:19:0N,35:36:0E
2015-05-28,44.341,1622.0,8:19:0N,35:36:0E
2015-05-29,39.071999999999996,1622.0,8:19:0N,35:36:0E
2015-05-30,41.302,1622.0,8:19:0N,35:36:0E
2015-05-31,40.554,1622.0,8:19:0N,35:36:0E
2015-06-01,42.812,1622.0,8:19:0N,35:36:0E
2015-06-02,47.453,1622.0,8:19:0N,35:36:0E
2015-06-03,45.888000000000005,1622.0,8:19:0N,35:36:0E
2015-06-04,45.111999999999995,1622.0,8:19:0N,35:36:0E
2015-06-05,45.111999999999995,1622.0,8:19:0N,35:36:0E
2015-06-06,43.574,1622.0,8:19:0N,35:36:0E
2015-06-07,42.812,1622.0,8:19:0N,35:36:0E
2015-06-08,44.341,1622.0,8:19:0N,35:36:0E
2015-06-09,58.909,1622.0,8:19:0N,35:36:0E
2015-06-10,69.391,1622.0,8:19:0N,35:36:0E
2015-06-11,63.20399999999999,1622.0,8:19:0N,35:36:0E
2015-06-12,54.718999999999994,1622.0,8:19:0N,35:36:0E
2015-06-13,56.382,1622.0,8:19:0N,35:36:0E
2015-06-14,55.549,1622.0,8:19:0N,35:36:0E
2015-06-15,51.446000000000005,1622.0,8:19:0N,35:36:0E
2015-06-16,50.638000000000005,1622.0,8:19:0N,35:36:0E
2015-06-17,49.037,1622.0,8:19:0N,35:36:0E
2015-06-18,51.446000000000005,1622.0,8:19:0N,35:36:0E
2015-06-19,52.258,1622.0,8:19:0N,35:36:0E
2015-06-20,48.243,1622.0,8:19:0N,35:36:0E
2015-06-21,47.453,1622.0,8:19:0N,35:36:0E
2015-06-22,50.638000000000005,1622.0,8:19:0N,35:36:0E
2015-06-23,52.258,1622.0,8:19:0N,35:36:0E
2015-06-24,54.718999999999994,1622.0,8:19:0N,35:36:0E
2015-06-25,54.718999999999994,1622.0,8:19:0N,35:36:0E
2015-06-26,50.638000000000005,1622.0,8:19:0N,35:36:0E
2015-06-27,54.718999999999994,1622.0,8:19:0N,35:36:0E
2015-06-28,57.22,1622.0,8:19:0N,35:36:0E
2015-06-29,59.75899999999999,1622.0,8:19:0N,35:36:0E
2015-06-30,63.20399999999999,1622.0,8:19:0N,35:36:0E
2015-07-01,65.831,1622.0,8:19:0N,35:36:0E
2015-07-02,66.715,1622.0,8:19:0N,35:36:0E
2015-07-03,68.495,1622.0,8:19:0N,35:36:0E
2015-07-04,72.10300000000001,1622.0,8:19:0N,35:36:0E
2015-07-05,73.015,1622.0,8:19:0N,35:36:0E
2015-07-06,74.851,1622.0,8:19:0N,35:36:0E
2015-07-07,74.851,1622.0,8:19:0N,35:36:0E
2015-07-08,74.851,1622.0,8:19:0N,35:36:0E
2015-07-09,80.453,1622.0,8:19:0N,35:36:0E
2015-07-10,104.219,1622.0,8:19:0N,35:36:0E
2015-07-11,112.604,1622.0,8:19:0N,35:36:0E
2015-07-12,121.211,1622.0,8:19:0N,35:36:0E
2015-07-13,124.495,1622.0,8:19:0N,35:36:0E
2015-07-14,124.495,1622.0,8:19:0N,35:36:0E
2015-07-15,123.397,1622.0,8:19:0N,35:36:0E
2015-07-16,123.397,1622.0,8:19:0N,35:36:0E
2015-07-17,126.70100000000001,1622.0,8:19:0N,35:36:0E
2015-07-18,128.921,1622.0,8:19:0N,35:36:0E
2015-07-19,131.154,1622.0,8:19:0N,35:36:0E
2015-07-20,132.275,1622.0,8:19:0N,35:36:0E
2015-07-21,131.154,1622.0,8:19:0N,35:36:0E
2015-07-22,133.4,1622.0,8:19:0N,35:36:0E
2015-07-23,133.4,1622.0,8:19:0N,35:36:0E
2015-07-24,133.4,1622.0,8:19:0N,35:36:0E
2015-07-25,132.275,1622.0,8:19:0N,35:36:0E
2015-07-26,125.59700000000001,1622.0,8:19:0N,35:36:0E
2015-07-27,115.806,1622.0,8:19:0N,35:36:0E
2015-07-28,107.337,1622.0,8:19:0N,35:36:0E
2015-07-29,114.735,1622.0,8:19:0N,35:36:0E
2015-07-30,130.036,1622.0,8:19:0N,35:36:0E
2015-07-31,136.79399999999998,1622.0,8:19:0N,35:36:0E
2015-08-06,137.931,1622.0,8:19:0N,35:36:0E
2015-08-07,134.528,1622.0,8:19:0N,35:36:0E
2015-08-08,126.70100000000001,1622.0,8:19:0N,35:36:0E
2015-08-09,122.303,1622.0,8:19:0N,35:36:0E
2015-08-10,124.495,1622.0,8:19:0N,35:36:0E
2015-08-11,119.039,1622.0,8:19:0N,35:36:0E
2015-08-12,106.294,1622.0,8:19:0N,35:36:0E
2015-08-13,110.48700000000001,1622.0,8:19:0N,35:36:0E
2015-08-14,112.604,1622.0,8:19:0N,35:36:0E
2015-08-15,110.48700000000001,1622.0,8:19:0N,35:36:0E
2015-08-16,116.88,1622.0,8:19:0N,35:36:0E
2015-08-17,119.039,1622.0,8:19:0N,35:36:0E
2015-08-18,115.699,1622.0,8:19:0N,35:36:0E
2015-08-19,113.66799999999999,1622.0,8:19:0N,35:36:0E
2015-08-20,110.48700000000001,1622.0,8:19:0N,35:36:0E
2015-08-21,109.434,1622.0,8:19:0N,35:36:0E
2015-08-22,108.384,1622.0,8:19:0N,35:36:0E
2015-08-23,101.133,1622.0,8:19:0N,35:36:0E
2015-08-24,103.18700000000001,1622.0,8:19:0N,35:36:0E
2015-08-25,104.219,1622.0,8:19:0N,35:36:0E
2015-08-26,114.735,1622.0,8:19:0N,35:36:0E
2015-08-27,123.397,1622.0,8:19:0N,35:36:0E
2015-08-28,128.921,1622.0,8:19:0N,35:36:0E
2015-08-29,134.528,1622.0,8:19:0N,35:36:0E
2015-08-30,132.275,1622.0,8:19:0N,35:36:0E
2015-08-31,122.303,1622.0,8:19:0N,35:36:0E
2015-09-01,120.12299999999999,1622.0,8:19:0N,35:36:0E
2015-09-02,114.735,1622.0,8:19:0N,35:36:0E
2015-09-03,112.604,1622.0,8:19:0N,35:36:0E
2015-09-04,109.434,1622.0,8:19:0N,35:36:0E
2015-09-05,113.66799999999999,1622.0,8:19:0N,35:36:0E
2015-09-22,136.79399999999998,1622.0,8:19:0N,35:36:0E
2015-09-23,134.528,1622.0,8:19:0N,35:36:0E
2015-09-24,128.921,1622.0,8:19:0N,35:36:0E
2015-09-25,123.397,1622.0,8:19:0N,35:36:0E
2015-09-26,112.604,1622.0,8:19:0N,35:36:0E
2015-09-27,110.48700000000001,1622.0,8:19:0N,35:36:0E
2015-09-28,100.11200000000001,1622.0,8:19:0N,35:36:0E
2015-09-29,94.059,1622.0,8:19:0N,35:36:0E
2015-09-30,82.352,1622.0,8:19:0N,35:36:0E
2015-10-01,83.307,1622.0,8:19:0N,35:36:0E
2015-10-02,82.352,1622.0,8:19:0N,35:36:0E
2015-10-03,82.352,1622.0,8:19:0N,35:36:0E
2015-10-04,6.53,1622.0,8:19:0N,35:36:0E
2015-10-05,3.325,1622.0,8:19:0N,35:36:0E
2015-10-06,3.6430000000000002,1622.0,8:19:0N,35:36:0E
2015-10-07,4.31,1622.0,8:19:0N,35:36:0E
2015-10-08,5.38,1622.0,8:19:0N,35:36:0E
2015-10-09,5.755,1622.0,8:19:0N,35:36:0E
2015-10-10,5.755,1622.0,8:19:0N,35:36:0E
2015-10-11,74.851,1622.0,8:19:0N,35:36:0E
2015-10-12,65.831,1622.0,8:19:0N,35:36:0E
2015-10-13,62.336000000000006,1622.0,8:19:0N,35:36:0E
2015-10-14,60.614,1622.0,8:19:0N,35:36:0E
2015-10-15,62.336000000000006,1622.0,8:19:0N,35:36:0E
2015-10-16,59.75899999999999,1622.0,8:19:0N,35:36:0E
2015-10-17,56.382,1622.0,8:19:0N,35:36:0E
2015-10-18,54.718999999999994,1622.0,8:19:0N,35:36:0E
2015-10-19,53.074,1622.0,8:19:0N,35:36:0E
2015-10-20,50.638000000000005,1622.0,8:19:0N,35:36:0E
2015-10-21,50.638000000000005,1622.0,8:19:0N,35:36:0E
2015-10-22,48.243,1622.0,8:19:0N,35:36:0E
2015-10-23,49.835,1622.0,8:19:0N,35:36:0E
2015-10-24,53.074,1622.0,8:19:0N,35:36:0E
2015-10-25,55.549,1622.0,8:19:0N,35:36:0E
2015-10-26,58.062,1622.0,8:19:0N,35:36:0E
2015-10-27,59.75899999999999,1622.0,8:19:0N,35:36:0E
2015-10-28,68.495,1622.0,8:19:0N,35:36:0E
2015-10-29,86.194,1622.0,8:19:0N,35:36:0E
2015-10-30,93.06299999999999,1622.0,8:19:0N,35:36:0E
2015-10-31,91.08200000000001,1622.0,8:19:0N,35:36:0E
2015-11-01,83.307,1622.0,8:19:0N,35:36:0E
2015-11-02,70.291,1622.0,8:19:0N,35:36:0E
2015-11-03,74.851,1622.0,8:19:0N,35:36:0E
2015-11-04,74.851,1622.0,8:19:0N,35:36:0E
2015-11-05,73.931,1622.0,8:19:0N,35:36:0E
2015-11-06,82.352,1622.0,8:19:0N,35:36:0E
2015-11-07,86.194,1622.0,8:19:0N,35:36:0E
2015-11-08,88.13799999999999,1622.0,8:19:0N,35:36:0E
2015-11-09,86.194,1622.0,8:19:0N,35:36:0E
2015-11-10,87.164,1622.0,8:19:0N,35:36:0E
2015-11-11,90.09700000000001,1622.0,8:19:0N,35:36:0E
2015-11-12,91.08200000000001,1622.0,8:19:0N,35:36:0E
2015-11-13,91.08200000000001,1622.0,8:19:0N,35:36:0E
2015-11-14,91.08200000000001,1622.0,8:19:0N,35:36:0E
2015-11-15,92.07,1622.0,8:19:0N,35:36:0E
2015-11-16,89.115,1622.0,8:19:0N,35:36:0E
2015-11-17,87.164,1622.0,8:19:0N,35:36:0E
2015-11-18,84.265,1622.0,8:19:0N,35:36:0E
2015-11-19,88.13799999999999,1622.0,8:19:0N,35:36:0E
2015-11-20,92.07,1622.0,8:19:0N,35:36:0E
2015-11-21,94.059,1622.0,8:19:0N,35:36:0E
2015-11-22,92.07,1622.0,8:19:0N,35:36:0E
2015-11-23,88.13799999999999,1622.0,8:19:0N,35:36:0E
2015-11-24,86.194,1622.0,8:19:0N,35:36:0E
2015-11-25,83.307,1622.0,8:19:0N,35:36:0E
2015-11-26,83.307,1622.0,8:19:0N,35:36:0E
2015-11-27,81.40100000000001,1622.0,8:19:0N,35:36:0E
2015-11-28,80.453,1622.0,8:19:0N,35:36:0E
2015-11-29,78.57,1622.0,8:19:0N,35:36:0E
2015-11-30,74.851,1622.0,8:19:0N,35:36:0E
2015-12-01,73.931,1622.0,8:19:0N,35:36:0E
2015-12-02,72.10300000000001,1622.0,8:19:0N,35:36:0E
2015-12-03,73.931,1622.0,8:19:0N,35:36:0E
2015-12-04,75.775,1622.0,8:19:0N,35:36:0E
2015-12-05,73.015,1622.0,8:19:0N,35:36:0E
2015-12-06,73.931,1622.0,8:19:0N,35:36:0E
2015-12-07,71.195,1622.0,8:19:0N,35:36:0E
2015-12-08,67.60300000000001,1622.0,8:19:0N,35:36:0E
2015-12-09,64.95100000000001,1622.0,8:19:0N,35:36:0E
2015-12-10,64.95100000000001,1622.0,8:19:0N,35:36:0E
2015-12-11,64.95100000000001,1622.0,8:19:0N,35:36:0E
2015-12-12,62.336000000000006,1622.0,8:19:0N,35:36:0E
2015-12-13,63.20399999999999,1622.0,8:19:0N,35:36:0E
2015-12-14,60.614,1622.0,8:19:0N,35:36:0E
2015-12-15,59.75899999999999,1622.0,8:19:0N,35:36:0E
2015-12-16,61.473,1622.0,8:19:0N,35:36:0E
2015-12-17,58.909,1622.0,8:19:0N,35:36:0E
2015-12-18,55.549,1622.0,8:19:0N,35:36:0E
2015-12-19,53.894,1622.0,8:19:0N,35:36:0E
2015-12-20,51.446000000000005,1622.0,8:19:0N,35:36:0E
2015-12-21,49.037,1622.0,8:19:0N,35:36:0E
2015-12-22,45.888000000000005,1622.0,8:19:0N,35:36:0E
2015-12-23,45.111999999999995,1622.0,8:19:0N,35:36:0E
2015-12-24,41.302,1622.0,8:19:0N,35:36:0E
2015-12-25,36.885999999999996,1622.0,8:19:0N,35:36:0E
2015-12-26,31.273000000000003,1622.0,8:19:0N,35:36:0E
2015-12-27,31.956999999999997,1622.0,8:19:0N,35:36:0E
2015-12-28,31.956999999999997,1622.0,8:19:0N,35:36:0E
2015-12-29,30.594,1622.0,8:19:0N,35:36:0E
2015-12-30,29.252,1622.0,8:19:0N,35:36:0E
2015-12-31,27.930999999999997,1622.0,8:19:0N,35:36:0E
2016-01-01,30.594,1622.0,8:19:0N,35:36:0E
2016-01-02,28.589000000000002,1622.0,8:19:0N,35:36:0E
2016-01-03,27.930999999999997,1622.0,8:19:0N,35:36:0E
2016-01-04,27.930999999999997,1622.0,8:19:0N,35:36:0E
2016-01-05,27.930999999999997,1622.0,8:19:0N,35:36:0E
2016-01-06,27.279,1622.0,8:19:0N,35:36:0E
2016-01-07,27.930999999999997,1622.0,8:19:0N,35:36:0E
2016-01-08,27.279,1622.0,8:19:0N,35:36:0E
2016-01-09,24.723000000000003,1622.0,8:19:0N,35:36:0E
2016-01-10,24.098000000000003,1622.0,8:19:0N,35:36:0E
2016-01-11,24.723000000000003,1622.0,8:19:0N,35:36:0E
2016-01-12,25.99,1622.0,8:19:0N,35:36:0E
2016-01-13,25.99,1622.0,8:19:0N,35:36:0E
2016-01-14,24.098000000000003,1622.0,8:19:0N,35:36:0E
2016-01-15,23.478,1622.0,8:19:0N,35:36:0E
2016-01-16,25.99,1622.0,8:19:0N,35:36:0E
2016-01-17,27.279,1622.0,8:19:0N,35:36:0E
2016-01-18,26.631999999999998,1622.0,8:19:0N,35:36:0E
2016-01-19,25.354,1622.0,8:19:0N,35:36:0E
2016-01-20,24.098000000000003,1622.0,8:19:0N,35:36:0E
2016-01-21,22.864,1622.0,8:19:0N,35:36:0E
2016-01-22,21.653000000000002,1622.0,8:19:0N,35:36:0E
2016-01-23,20.464000000000002,1622.0,8:19:0N,35:36:0E
2016-01-24,18.726,1622.0,8:19:0N,35:36:0E
2016-01-25,18.159000000000002,1622.0,8:19:0N,35:36:0E
2016-01-26,14.884,1622.0,8:19:0N,35:36:0E
2016-01-27,6.93,1622.0,8:19:0N,35:36:0E
2016-01-28,8.611,1622.0,8:19:0N,35:36:0E
2016-01-29,9.497,1622.0,8:19:0N,35:36:0E
2016-01-30,7.754,1622.0,8:19:0N,35:36:0E
2016-01-31,77.635,1622.0,8:19:0N,35:36:0E
2016-02-01,76.703,1622.0,8:19:0N,35:36:0E
2016-02-02,73.931,1622.0,8:19:0N,35:36:0E
2016-02-03,73.015,1622.0,8:19:0N,35:36:0E
2016-02-04,73.015,1622.0,8:19:0N,35:36:0E
2016-02-05,74.851,1622.0,8:19:0N,35:36:0E
2016-02-06,73.931,1622.0,8:19:0N,35:36:0E
2016-02-07,71.195,1622.0,8:19:0N,35:36:0E
2016-02-08,68.495,1622.0,8:19:0N,35:36:0E
2016-02-09,65.831,1622.0,8:19:0N,35:36:0E
2016-02-10,67.60300000000001,1622.0,8:19:0N,35:36:0E
2016-02-11,68.495,1622.0,8:19:0N,35:36:0E
2016-02-12,68.495,1622.0,8:19:0N,35:36:0E
2016-02-13,68.495,1622.0,8:19:0N,35:36:0E
2016-02-14,67.60300000000001,1622.0,8:19:0N,35:36:0E
2016-02-15,66.715,1622.0,8:19:0N,35:36:0E
2016-02-16,2.432,1622.0,8:19:0N,35:36:0E
2016-02-17,2.432,1622.0,8:19:0N,35:36:0E
2016-02-18,2.432,1622.0,8:19:0N,35:36:0E
2016-02-19,1.893,1622.0,8:19:0N,35:36:0E
2016-02-20,2.157,1622.0,8:19:0N,35:36:0E
2016-02-21,1.893,1622.0,8:19:0N,35:36:0E
2016-02-22,1.641,1622.0,8:19:0N,35:36:0E
2016-02-23,1.641,1622.0,8:19:0N,35:36:0E
2016-02-24,1.402,1622.0,8:19:0N,35:36:0E
2016-02-25,0.965,1622.0,8:19:0N,35:36:0E
2016-02-26,0.965,1622.0,8:19:0N,35:36:0E
2016-02-27,1.177,1622.0,8:19:0N,35:36:0E
2016-02-28,0.965,1622.0,8:19:0N,35:36:0E
2016-02-29,0.769,1622.0,8:19:0N,35:36:0E
2016-03-01,0.965,1622.0,8:19:0N,35:36:0E
2016-03-02,1.177,1622.0,8:19:0N,35:36:0E
2016-03-03,0.769,1622.0,8:19:0N,35:36:0E
2016-03-04,0.769,1622.0,8:19:0N,35:36:0E
2016-03-05,0.965,1622.0,8:19:0N,35:36:0E
2016-03-06,0.588,1622.0,8:19:0N,35:36:0E
2016-03-07,0.425,1622.0,8:19:0N,35:36:0E
2016-03-08,0.282,1622.0,8:19:0N,35:36:0E
2016-03-09,0.064,1622.0,8:19:0N,35:36:0E
2016-03-10,0.064,1622.0,8:19:0N,35:36:0E
2016-03-11,0.064,1622.0,8:19:0N,35:36:0E
2016-03-12,0.16,1622.0,8:19:0N,35:36:0E
2016-03-13,0.16,1622.0,8:19:0N,35:36:0E
2016-03-14,0.16,1622.0,8:19:0N,35:36:0E
2016-03-15,0.16,1622.0,8:19:0N,35:36:0E
2016-03-16,0.425,1622.0,8:19:0N,35:36:0E
2016-03-17,0.965,1622.0,8:19:0N,35:36:0E
2016-03-18,1.893,1622.0,8:19:0N,35:36:0E
2016-03-19,1.177,1622.0,8:19:0N,35:36:0E
2016-03-20,1.402,1622.0,8:19:0N,35:36:0E
2016-03-21,2.432,1622.0,8:19:0N,35:36:0E
2016-03-22,3.325,1622.0,8:19:0N,35:36:0E
2016-03-23,4.31,1622.0,8:19:0N,35:36:0E
2016-03-24,3.6430000000000002,1622.0,8:19:0N,35:36:0E
2016-03-25,5.755,1622.0,8:19:0N,35:36:0E
2016-03-26,8.179,1622.0,8:19:0N,35:36:0E
2016-03-27,10.883,1622.0,8:19:0N,35:36:0E
2016-03-28,12.332,1622.0,8:19:0N,35:36:0E
2016-03-29,10.414000000000001,1622.0,8:19:0N,35:36:0E
2016-03-30,9.952,1622.0,8:19:0N,35:36:0E
2016-03-31,7.754,1622.0,8:19:0N,35:36:0E
2016-04-01,5.38,1622.0,8:19:0N,35:36:0E
2016-04-02,4.657,1622.0,8:19:0N,35:36:0E
2016-04-03,5.013999999999999,1622.0,8:19:0N,35:36:0E
2016-04-04,5.755,1622.0,8:19:0N,35:36:0E
2016-04-05,7.337999999999999,1622.0,8:19:0N,35:36:0E
2016-04-06,8.179,1622.0,8:19:0N,35:36:0E
2016-04-07,9.497,1622.0,8:19:0N,35:36:0E
2016-04-08,8.611,1622.0,8:19:0N,35:36:0E
2016-04-09,9.497,1622.0,8:19:0N,35:36:0E
2016-04-10,9.05,1622.0,8:19:0N,35:36:0E
2016-04-11,9.05,1622.0,8:19:0N,35:36:0E
2016-04-12,8.179,1622.0,8:19:0N,35:36:0E
2016-04-13,8.611,1622.0,8:19:0N,35:36:0E
2016-04-14,9.05,1622.0,8:19:0N,35:36:0E
2016-04-15,9.05,1622.0,8:19:0N,35:36:0E
2016-04-16,7.754,1622.0,8:19:0N,35:36:0E
2016-04-17,6.53,1622.0,8:19:0N,35:36:0E
2016-04-18,5.755,1622.0,8:19:0N,35:36:0E
2016-04-19,6.53,1622.0,8:19:0N,35:36:0E
2016-04-20,7.337999999999999,1622.0,8:19:0N,35:36:0E
2016-04-21,3.325,1622.0,8:19:0N,35:36:0E
2016-04-22,4.31,1622.0,8:19:0N,35:36:0E
2016-04-23,5.013999999999999,1622.0,8:19:0N,35:36:0E
2016-04-24,4.31,1622.0,8:19:0N,35:36:0E
2016-04-25,5.013999999999999,1622.0,8:19:0N,35:36:0E
2016-04-26,4.657,1622.0,8:19:0N,35:36:0E
2016-04-27,4.31,1622.0,8:19:0N,35:36:0E
2016-04-28,3.6430000000000002,1622.0,8:19:0N,35:36:0E
2016-04-29,2.432,1622.0,8:19:0N,35:36:0E
2016-04-30,2.157,1622.0,8:19:0N,35:36:0E
2016-05-01,2.432,1622.0,8:19:0N,35:36:0E
2016-05-02,3.017,1622.0,8:19:0N,35:36:0E
2016-05-03,2.432,1622.0,8:19:0N,35:36:0E
2016-05-04,1.641,1622.0,8:19:0N,35:36:0E
2016-05-05,1.402,1622.0,8:19:0N,35:36:0E
2016-05-06,0.769,1622.0,8:19:0N,35:36:0E
2016-05-07,0.588,1622.0,8:19:0N,35:36:0E
2016-05-08,0.588,1622.0,8:19:0N,35:36:0E
2016-05-09,0.282,1622.0,8:19:0N,35:36:0E
2016-05-10,0.16,1622.0,8:19:0N,35:36:0E
2016-05-11,0.16,1622.0,8:19:0N,35:36:0E
2016-05-12,0.064,1622.0,8:19:0N,35:36:0E
2016-05-13,0.425,1622.0,8:19:0N,35:36:0E
2016-05-14,0.965,1622.0,8:19:0N,35:36:0E
2016-05-15,1.177,1622.0,8:19:0N,35:36:0E
2016-05-16,1.641,1622.0,8:19:0N,35:36:0E
2016-05-17,2.432,1622.0,8:19:0N,35:36:0E
2016-05-18,3.017,1622.0,8:19:0N,35:36:0E
2016-05-19,3.6430000000000002,1622.0,8:19:0N,35:36:0E
2016-05-20,3.972,1622.0,8:19:0N,35:36:0E
2016-05-21,3.6430000000000002,1622.0,8:19:0N,35:36:0E
2016-05-22,5.013999999999999,1622.0,8:19:0N,35:36:0E
2016-05-23,5.38,1622.0,8:19:0N,35:36:0E
2016-05-24,6.138,1622.0,8:19:0N,35:36:0E
2016-05-25,6.93,1622.0,8:19:0N,35:36:0E
2016-05-26,7.337999999999999,1622.0,8:19:0N,35:36:0E
2016-05-27,8.611,1622.0,8:19:0N,35:36:0E
2016-05-28,7.754,1622.0,8:19:0N,35:36:0E
2016-05-29,7.754,1622.0,8:19:0N,35:36:0E
2016-05-30,9.05,1622.0,8:19:0N,35:36:0E
2016-05-31,9.497,1622.0,8:19:0N,35:36:0E
2016-06-01,8.611,1622.0,8:19:0N,35:36:0E
2016-06-02,9.952,1622.0,8:19:0N,35:36:0E
2016-06-03,10.883,1622.0,8:19:0N,35:36:0E
2016-06-04,11.359000000000002,1622.0,8:19:0N,35:36:0E
2016-06-05,12.332,1622.0,8:19:0N,35:36:0E
2016-06-06,13.333,1622.0,8:19:0N,35:36:0E
2016-06-07,14.360999999999999,1622.0,8:19:0N,35:36:0E
2016-06-08,14.884,1622.0,8:19:0N,35:36:0E
2016-06-09,13.333,1622.0,8:19:0N,35:36:0E
2016-06-10,13.333,1622.0,8:19:0N,35:36:0E
2016-06-11,12.829,1622.0,8:19:0N,35:36:0E
2016-06-12,13.333,1622.0,8:19:0N,35:36:0E
2016-06-13,14.360999999999999,1622.0,8:19:0N,35:36:0E
2016-06-14,14.360999999999999,1622.0,8:19:0N,35:36:0E
2016-06-15,15.414000000000001,1622.0,8:19:0N,35:36:0E
2016-06-16,15.414000000000001,1622.0,8:19:0N,35:36:0E
2016-06-17,17.042,1622.0,8:19:0N,35:36:0E
2016-06-18,17.597,1622.0,8:19:0N,35:36:0E
2016-06-19,11.842,1622.0,8:19:0N,35:36:0E
2016-06-20,13.333,1622.0,8:19:0N,35:36:0E
2016-06-21,14.360999999999999,1622.0,8:19:0N,35:36:0E
2016-06-22,101.133,1622.0,8:19:0N,35:36:0E
2016-06-23,97.069,1622.0,8:19:0N,35:36:0E
2016-06-24,94.059,1622.0,8:19:0N,35:36:0E
